pull_time,club_name,active,console,club_id,division,ten_match_record,total_games,wins,losses,draws,goals_scored,goals_per_match,goals_conceded,goals_conceded_per_match,goal_difference,promotions,holds,relegations,best_season_div,best_season_points,region,stadium,total_rank_points,league_points,cup_points,div_1_titles,other_div_titles,total_trophies
2023-03-20 18:05:16,TEAM EKLIPSE,Yes,xbsxs,82373,1,WWWWWWWLDD,1034,664,145,225,2472,2.39,1386,1.34,1086,14,95,5,1,25,Southern Europe,The Amex Stadium,23400,23400,0,37,9,46
2023-03-20 18:05:16,Ex Cons,Yes,xbsxs,4579593,1,WWWWWWWWWL,579,451,57,71,2266,3.91,1056,1.82,1210,9,57,0,1,25,Southern Europe,we elsalam,17175,17175,0,38,9,47
2023-03-20 18:05:16,Iconic Boyz,Yes,xbsxs,33293,1,WWWWWWLLDD,521,285,81,155,1057,2.03,674,1.29,383,18,30,9,1,24,Southern Europe,ICB Stadium,7449,7449,0,4,12,16
2023-03-20 18:05:16,FIFA 17 BROS,Yes,xbsxs,338683,1,WWWWWWWWWD,222,169,36,17,646,2.91,222,1.0,424,9,16,0,1,25,East Coast US,Ghana Is Here,6447,6447,0,14,9,23
2023-03-20 18:05:16,Futbol Es Vida,Yes,xbsxs,189948,1,WWWWWLLLLD,408,282,64,62,1050,2.57,437,1.07,613,9,37,0,1,25,West Coast US,FEL ARENA,10642,10642,0,19,9,28
2023-03-20 18:05:16,Gordito Crack,Yes,xbsxs,189943,1,WWWWWWWLLD,576,317,97,162,1504,2.61,1007,1.75,497,17,38,8,1,25,West Coast US,Old Trafford,8857,8857,0,4,10,14
2023-03-20 18:05:16,Fried Egg,Yes,xbsxs,3866338,1,WWWWLLLLDD,501,290,83,128,1195,2.39,746,1.49,449,16,31,7,1,25,British Isles,Estadio Santiago Bernabéu,8471,8471,0,9,11,20
2023-03-20 18:05:16,POR7UGOAL,Yes,xbsxs,3299483,1,WWWWWWWWWW,205,153,18,34,542,2.64,225,1.1,317,9,16,0,1,24,East Coast US,Cívitas METROPOLITANO,5164,5164,0,7,9,16
2023-03-20 18:05:16,Goalaxy,Yes,xbsxs,2921768,1,WWWWWLLDDD,1074,735,129,210,2998,2.79,1478,1.38,1520,14,99,5,1,25,West Coast US,Goalaxy Field,26678,26678,0,51,8,59
2023-03-20 18:05:16,Formality,Yes,xbsxs,1689633,1,WWWWWWLDDD,300,260,23,17,1155,3.85,376,1.25,779,9,27,0,1,25,British Isles,Estadio San Mamés,10139,10139,0,25,9,34
2023-03-20 18:05:16,Potato Mafia,Yes,xbsxs,2729813,1,WWWWWWWWWW,336,284,28,24,999,2.97,273,0.81,726,9,31,0,1,25,British Isles,Orange Vélodrome,10955,10955,0,26,9,35
2023-03-20 18:05:16,Road To HMP,Yes,xbsxs,5522168,1,WWWWWWWWWL,531,355,68,108,1372,2.58,646,1.22,726,14,41,5,1,25,British Isles,Estadio Santiago Bernabéu,11496,11496,0,16,12,28
2023-03-20 18:05:16,MadTeletubbies,Yes,xbsxs,645548,1,WWWWWWWWLL,860,642,81,137,3156,3.67,1538,1.79,1618,10,85,1,1,25,East Coast US,Stadion 23. Maj,24273,24273,0,52,9,61
2023-03-20 18:05:16,Broadway FC,Yes,xbsxs,619573,1,WWWWWWWWWD,710,567,67,76,2352,3.31,844,1.19,1508,10,69,1,1,25,British Isles,Claytons Playing Fields,21922,21922,0,53,10,63
2023-03-20 18:05:16,Chungy 1,Yes,xbsxs,9061793,2,WWWWLLDDDD,305,196,38,71,710,2.33,368,1.21,342,10,22,2,1,25,British Isles,Tottenham Hotspur Stadium,5931,5931,0,7,6,13
2023-03-20 18:05:16,Wolverhampton,Yes,xbsxs,49218,1,WWWWLLLLDD,417,270,70,77,1179,2.83,617,1.48,562,9,38,0,1,25,British Isles,Molineux Stadium,9769,9769,0,13,9,22
2023-03-20 18:05:16,Usual Frauds,Yes,xbsxs,506538,1,WWWWWWWLLD,458,303,57,98,1426,3.11,813,1.78,613,11,36,2,1,25,British Isles,Fraud Arena,10208,10208,0,17,9,26
2023-03-20 18:05:16,Evolution x,Yes,xbsxs,8294583,1,WWWWWWLDDD,178,155,15,8,583,3.28,151,0.85,432,9,14,0,1,25,Western Europe,Cívitas METROPOLITANO,5587,5587,0,11,9,20
2023-03-20 18:05:16,QualityFootball,Yes,xbsxs,810318,1,WWWWWWWWWD,231,150,28,53,623,2.7,258,1.12,365,10,14,1,1,25,Eastern Europe,Anfield,4460,4460,0,5,7,12
2023-03-20 18:05:16,CAPZ TK,Yes,xbsxs,4007198,1,WWWWWWWLLD,281,213,35,33,927,3.3,360,1.28,567,9,23,0,1,25,Central America,Estadio Santiago Bernabéu,7576,7576,0,14,9,23
2023-03-20 18:05:16,Favela Monkeys,Yes,xbsxs,159788,1,WWWWWLLDDD,578,320,84,174,1560,2.7,1152,1.99,408,18,36,9,1,25,East Coast US,Estádio do SL Benfica,9050,9050,0,8,11,19
2023-03-20 18:05:16,El Bandito,Yes,xbsxs,1839543,1,WWWWWWWLLL,630,266,93,271,1141,1.81,1151,1.83,-10,18,39,9,1,25,Northern Europe,Cívitas METROPOLITANO,6223,6223,0,1,9,10
2023-03-20 18:05:16,KoL 2K8,Yes,xbsxs,31483,2,WWWWWLLLDD,390,193,63,134,619,1.59,499,1.28,120,17,17,9,1,19,Southern Europe,KoL center,4269,4269,0,0,9,9
2023-03-20 18:05:16,The BB5,Yes,xbsxs,30843,1,WWWWWWWLDD,354,230,45,79,1081,3.05,595,1.68,486,11,26,2,1,25,British Isles,Craven Cottage,7629,7629,0,11,10,21
2023-03-20 18:05:16,VFL Real Madrid,Yes,xbsxs,3465268,1,WWWWWLLLLL,531,420,43,68,1911,3.6,843,1.59,1068,9,52,0,1,25,British Isles,Estadio Santiago Bernabéu,16002,16002,0,36,9,45
2023-03-20 18:05:16,Owzyatouch FC,Yes,xbsxs,7199403,1,WWWWWWWLLD,317,236,42,39,993,3.13,393,1.24,600,10,26,1,1,25,Southern Europe,Academy Stadium,8383,8383,0,15,10,25
2023-03-20 18:05:16,Pass n Shoot,Yes,xbsxs,8997473,1,WWWWWWLLDD,217,132,31,54,569,2.62,359,1.65,210,12,10,3,1,23,East Coast US,Town Park,3565,3565,0,1,12,13
2023-03-20 18:05:16,USMH ESPORT,Yes,xbsxs,35358,1,WWWLLLLLDD,570,300,105,165,1045,1.83,742,1.3,303,15,41,6,1,25,Southern Europe,Lavegerie Hofra Parck,9460,9460,0,7,9,16
2023-03-20 18:05:16,Socorno SC,Yes,xbsxs,556528,1,WWWWWWLLDD,369,264,41,64,923,2.5,431,1.17,492,11,29,2,1,25,South America,Mercedes-Benz Stadium,9184,9184,0,17,9,26
2023-03-20 18:05:16,Draugr FC,Yes,xbsxs,2891998,1,WWWWWWWLLL,314,168,51,95,718,2.29,500,1.59,218,15,13,6,1,24,British Isles,Johan Cruijff ArenA,4077,4077,0,1,12,13
2023-03-20 18:05:16,FCVP eSport,Yes,xbsxs,1531863,1,WWWWWWWWWL,207,147,25,35,529,2.56,188,0.91,341,9,15,0,1,25,Eastern Europe,DOOSAN ARENA,4990,4990,0,7,8,15
2023-03-20 18:05:16,Real Club CF,Yes,xbsxs,1271933,1,WWWWLLLLLL,604,397,89,118,1700,2.81,914,1.51,786,13,51,4,1,25,Southern Europe,Stadion Olympik,13996,13996,0,23,10,33
2023-03-20 18:05:16,KITSUNE e Game,Yes,xbsxs,1279088,1,WWWWWWWLLD,198,138,25,35,469,2.37,211,1.07,258,9,13,0,1,25,Southern Europe,Cívitas METROPOLITANO,4441,4441,0,6,8,14
2023-03-20 18:05:16,123 GO UTD,Yes,xbsxs,3031328,1,WWWWLLLLLD,750,576,61,113,2573,3.43,1071,1.43,1502,9,76,0,1,25,British Isles,Old Trafford,21616,21616,0,46,9,55
2023-03-20 18:05:16,Class x,Yes,xbsxs,6448408,1,WWWWWWWWWW,134,127,7,0,490,3.66,100,0.75,390,9,9,0,1,25,West Coast US,Estadio de las Artes,4444,4444,0,9,9,18
2023-03-20 18:05:16,The Maheecans,Yes,xbsxs,7159273,1,WWWWWWWLLD,760,580,91,89,2329,3.06,961,1.26,1368,9,77,0,1,25,West Coast US,estadio maheecan,22507,22507,0,50,9,59
2023-03-20 18:05:16,CF Invincibles,Yes,xbsxs,8732368,1,WWWWLLLLDD,270,196,27,47,729,2.7,301,1.11,428,9,23,0,1,25,British Isles,London Stadium,6484,6484,0,8,9,17
2023-03-20 18:05:16,Plidis,Yes,xbsxs,2110968,1,WWWWWLLLDD,580,348,87,145,1263,2.18,695,1.2,568,14,44,5,1,25,Central America,Plidimental,11205,11205,0,14,8,22
2023-03-20 18:05:16,Dumpies United,Yes,xbsxs,2051353,1,WWWWWWWWLD,532,420,56,56,1554,2.92,506,0.95,1048,9,51,0,1,25,East Coast US,El Libertador,16223,16223,0,38,8,46
2023-03-20 18:05:16,American Boys,Yes,xbsxs,9918,1,WWWWWWWWWD,428,277,73,78,1063,2.48,513,1.2,550,10,37,1,1,25,South America,Estadio Presidente Perón,9981,9981,0,15,9,24
2023-03-20 18:05:16,Atletico MKC,Yes,xbsxs,171843,2,WWWWLLLLLD,330,225,49,56,1052,3.19,620,1.88,432,9,27,1,1,25,West Coast US,Allianz Stadium,7882,7882,0,13,9,22
2023-03-20 18:05:16,Helsinki FC,Yes,xbsxs,2578603,1,WWWWWWWLLD,333,273,33,27,1125,3.38,363,1.09,762,9,30,0,1,25,British Isles,Hells Den,10225,10225,0,23,8,31
2023-03-20 18:05:16,Based Chefs,Yes,xbsxs,6962353,1,WWWWWWWWLL,365,216,61,88,967,2.65,639,1.75,328,13,24,4,1,25,East Coast US,The Kitchen,6492,6492,0,5,12,17
2023-03-20 18:05:16,T90 Football,Yes,xbsxs,875083,1,WWWWWWWLLD,717,421,101,195,1641,2.29,1075,1.5,566,19,50,10,1,25,British Isles,T90 Stadium,12934,12934,0,14,16,30
2023-03-20 18:05:16,San Hemorroides,Yes,xbsxs,96673,1,WWWWWWWWWD,596,379,82,135,1558,2.61,990,1.66,568,14,47,5,1,25,West Coast US,Waldstadion,12055,12055,0,15,12,27
2023-03-20 18:05:16,Sabrosura,Yes,xbsxs,1774913,1,WWWWLLLLDD,918,491,134,293,2106,2.29,1508,1.64,598,26,57,17,1,25,British Isles,Waldstadion,13815,13815,0,11,18,29
2023-03-20 18:05:16,Pontefract FC,Yes,xbsxs,9198,1,WWWWWWWWLD,275,194,37,44,720,2.62,337,1.23,383,9,23,0,1,25,British Isles,Estadio Santiago Bernabéu,7055,7055,0,12,8,20
2023-03-20 18:05:16,The Akatskii,Yes,xbsxs,701428,1,WWWWWWWWWL,1551,1172,161,218,4626,2.98,2126,1.37,2500,11,159,2,1,25,East Coast US,Akatskii Stadium,45635,45635,0,106,10,116
2023-03-20 18:05:16,Phils E pills,Yes,xbsxs,2006613,1,WWWLLLLLLD,784,509,96,179,2202,2.81,1313,1.67,889,11,74,2,1,25,British Isles,Phil's Shed,18128,18128,0,29,7,36
2023-03-20 18:05:16,I JINCHURIKI I,Yes,ps5,1523768,1,WWWWWWWWLD,1183,1030,88,65,3662,3.1,707,0.6,2955,9,128,0,1,25,Southern Europe,KONOHA,42514,42514,0,117,9,126
2023-03-20 18:05:16,Tiki XI,Yes,ps5,2370013,1,WWWWWWWWDD,1406,1224,103,79,4538,3.23,820,0.58,3718,9,154,0,1,25,Southern Europe,Anfield,50373,50373,0,138,9,147
2023-03-20 18:05:16,3RB w 6RB,Yes,ps5,2220478,1,WWWWWWWLLD,2471,1916,249,306,7921,3.21,2902,1.17,5019,13,259,4,1,25,,3rb w 6rb,75242,75242,0,181,12,193
2023-03-20 18:05:16,MIA SAN MIA,Yes,ps5,16973,1,WWWWWWLDDD,835,622,111,102,2037,2.44,579,0.69,1458,10,82,1,1,25,Asia,El Alcoraz,24069,24069,0,54,9,63
2023-03-20 18:05:16,Rhumerie fc,Yes,ps5,5832773,1,WWWWWWWWWD,821,678,77,66,2507,3.05,725,0.88,1782,9,85,0,1,25,Southern Europe,Old Trafford,27173,27173,0,69,9,78
2023-03-20 18:05:16,ShowTime x,Yes,ps5,3815948,1,WWWWWWWWWW,568,538,18,12,2086,3.67,262,0.46,1824,9,60,0,1,25,Southern Europe,ShowTime x,21595,21595,0,60,9,69
2023-03-20 18:05:16,II Ruthless II,Yes,ps5,2928263,1,WWWWWWWWWD,1046,986,28,32,3786,3.62,419,0.4,3367,10,116,1,1,25,Southern Europe,O Dromo,40517,40517,0,116,10,126
2023-03-20 18:05:16,LOS DAHALO,Yes,ps5,1720188,1,WWWWWWWWDD,1298,1059,118,121,3789,2.92,864,0.67,2925,9,139,0,1,25,Southern Europe,NEMESIS,42457,42457,0,107,8,115
2023-03-20 18:05:16,De Roude Leiw,Yes,ps5,335258,1,WWWWWWWWWD,610,530,46,34,2097,3.44,416,0.68,1681,9,62,0,1,25,Southern Europe,Sanderson Park,21205,21205,0,56,9,65
2023-03-20 18:05:16,Draco,Yes,ps5,2704913,1,WWWWWWWWWD,818,730,59,29,2894,3.54,663,0.81,2231,9,87,0,1,25,East Coast US,Stadion Olympik,30132,30132,0,84,9,93
2023-03-20 18:05:16,POWER5,Yes,ps5,2557443,1,WWWWLLLDDD,2102,1287,335,480,5388,2.56,3077,1.46,2311,28,181,19,1,25,,no discount,45628,45628,0,82,19,101
2023-03-20 18:05:16,Excelencia,Yes,ps5,3999158,1,WWWWWWWWWL,804,582,76,146,2386,2.97,938,1.17,1448,12,75,3,1,25,,Johan Cruijff ArenA,21306,21306,0,43,10,53
2023-03-20 18:05:16,Death fight,Yes,ps5,3868708,1,WWWWWWWWWW,1064,788,95,181,3359,3.16,1522,1.43,1837,13,102,4,1,25,,Old Trafford,29590,29590,0,65,10,75
2023-03-20 18:05:16,THE GÜNNERSS,Yes,ps5,456648,1,WWWWWWWWLL,3886,3107,334,445,13177,3.39,4548,1.17,8629,11,419,2,1,25,,Waldstadion,126073,126073,0,326,10,336
2023-03-20 18:05:16,LEONIDAS,Yes,ps5,1803563,1,WWWWWWWWWD,1407,1121,133,153,4802,3.41,1669,1.19,3133,11,146,2,1,25,West Coast US,Stadion Olympik,45051,45051,0,114,10,124
2023-03-20 18:05:16,Let the girl go,Yes,ps5,26668,1,WWWWWWWWLD,839,574,106,159,2288,2.73,947,1.13,1341,10,83,1,1,25,Asia,Waldstadion,20721,20721,0,34,10,44
2023-03-20 18:05:16,Gunners 04,Yes,ps5,156903,1,WWWWWWWWDD,587,465,61,61,1812,3.09,481,0.82,1331,10,56,1,1,25,,inferno Gunners 04,18055,18055,0,43,9,52
2023-03-20 18:05:16,Quatro Vision,Yes,ps5,2306143,1,WWWWWWWWWW,485,462,9,14,1889,3.89,343,0.71,1546,9,51,0,1,25,Western Europe,Waldstadion,18550,18550,0,51,9,60
2023-03-20 18:05:16,Midnight,Yes,ps5,22823,1,WWWWWWLDDD,527,369,55,103,1601,3.04,735,1.39,866,11,46,2,1,25,Asia,Sum Bo 1 is the best,12234,12234,0,19,11,30
2023-03-20 18:05:16,Dynamo UKFC,Yes,ps5,3418758,1,WWWWWWWWWL,1606,1109,174,323,4820,3.0,2383,1.48,2437,20,149,11,1,25,East Coast US,Blakey Bridge,40224,40224,0,79,11,90
2023-03-20 18:05:16,xSH4OLIN SOCCER,Yes,ps5,2697278,1,WWWWWWWLLD,715,560,64,91,1955,2.73,662,0.93,1293,10,70,1,1,25,Southern Europe,Etihad Stadium,21593,21593,0,50,10,60
2023-03-20 18:05:16,astraht mna5,Yes,ps5,2232413,2,WWWWLLLLLD,1039,640,131,268,2737,2.63,1529,1.47,1208,24,74,16,1,25,,Eastpoint Arena,19877,19877,0,30,18,48
2023-03-20 18:05:16,Francos FC,Yes,ps5,6727123,1,WWWWWWWWWW,426,331,42,53,1526,3.58,614,1.44,912,9,41,0,1,25,East Coast US,Emirates Stadium,12438,12438,0,26,7,33
2023-03-20 18:05:16,LES KILLERS,Yes,ps5,309173,1,WWWWWWWLLL,1662,1204,182,276,4856,2.92,2075,1.25,2781,12,169,3,1,25,Southern Europe,Estadio Santiago Bernabéu,45579,45579,0,96,10,106
2023-03-20 18:05:16,YG DAY 1NEs,Yes,ps5,3662228,1,WWWWWWWWLD,1142,801,150,191,3332,2.92,1622,1.42,1710,14,109,5,1,25,East Coast US,Estadio Santiago Bernabéu,30161,30161,0,61,12,73
2023-03-20 18:05:16,FC Parcelona,Yes,ps5,132073,1,WWWWWWWLLL,637,439,83,115,1661,2.61,728,1.14,933,11,59,2,1,25,British Isles,El Grandioso,15442,15442,0,25,9,34
2023-03-20 18:05:16,one pass,Yes,ps5,311023,2,WWLLDDDDDD,1367,1072,150,145,4390,3.21,1612,1.18,2778,9,143,1,1,25,,San Siro,43040,43040,0,108,8,116
2023-03-20 18:05:16,Inter Phoenix,Yes,ps5,1736233,1,WWWWWWWWLL,994,687,134,173,2504,2.52,1126,1.13,1378,11,98,2,1,25,Asia,El Alcoraz,25247,25247,0,45,11,56
2023-03-20 18:05:16,THE BEST KUWAIT,Yes,ps5,8408618,1,WWWWWWWDDD,726,484,95,147,1985,2.73,970,1.34,1015,15,58,6,1,25,,Tottenham Hotspur Stadium,17114,17114,0,34,9,43
2023-03-20 18:05:16,Eternalia,Yes,ps5,1965728,1,WWWWWWWWWW,419,359,35,25,1254,2.99,274,0.65,980,9,41,0,1,25,Southern Europe,ETERNAL,14139,14139,0,35,9,44
2023-03-20 18:05:16,Astaluegooo CF,Yes,ps5,2708628,1,WWWWWLLLDD,1986,1289,269,428,5216,2.63,2739,1.38,2477,21,188,12,1,25,Southern Europe,Ibrox Stadium,45792,45792,0,73,16,89
2023-03-20 18:05:16,The Champions,Yes,ps5,18353,1,WWWWWWLLLL,4582,3053,581,948,12073,2.63,5793,1.26,6280,31,453,22,1,25,British Isles,Waldstadion,111136,111136,0,196,26,222
2023-03-20 18:05:16,II France II,Yes,ps5,3002748,1,WWWWWWWWWD,1211,788,172,251,3125,2.58,1560,1.29,1565,18,108,9,1,25,Southern Europe,King Fahd Stadium,28158,28158,0,49,12,61
2023-03-20 18:05:16,THE GÖAT§,Yes,ps5,8595988,1,WWWWWWWWWD,771,560,77,134,2356,3.06,1021,1.32,1335,11,74,2,1,25,,CIC4C,21056,21056,0,45,7,52
2023-03-20 18:05:16,Simply City,Yes,ps5,3188453,1,WWWWWWDDDD,1900,1377,207,316,6170,3.25,2796,1.47,3374,11,199,2,1,25,Southern Europe,Orange Vélodrome,52663,52663,0,109,10,119
2023-03-20 18:05:16,BLACK HAWK FC,Yes,ps5,36608,1,WWWWWWWWLD,617,332,99,186,1207,1.96,818,1.33,389,19,38,10,1,25,,Cívitas METROPOLITANO,9048,9048,0,5,12,17
2023-03-20 18:05:16,BLACK STOCKINGS,Yes,ps5,144978,1,WWWWWWWLLL,1674,1136,204,334,4497,2.69,2199,1.31,2298,18,160,9,1,25,Southern Europe,BS XI,41405,41405,0,76,13,89
2023-03-20 18:05:16,WerAreSamba,Yes,ps5,12433,1,WWWWWWWWDD,750,625,54,71,2494,3.33,851,1.13,1643,9,77,0,1,25,,Stadion Olympik,24844,24844,0,63,9,72
2023-03-20 18:05:16,Reddington,Yes,ps5,1134578,1,WWWWWLLLLD,713,441,102,170,1635,2.29,974,1.37,661,15,59,6,1,25,,Mercedes-Benz Stadium,14619,14619,0,19,11,30
2023-03-20 18:05:16,TDOT N CO,Yes,ps5,384393,1,WWWWWWWLLD,1372,1107,124,141,4506,3.28,1635,1.19,2871,9,144,0,1,25,East Coast US,THE BIG OHH,45060,45060,0,117,9,126
2023-03-20 18:05:16,xFoot 2 Rue,Yes,ps5,3320883,1,WWWWWWWWWL,513,408,42,63,1643,3.2,598,1.17,1045,10,48,1,1,25,Southern Europe,Cívitas METROPOLITANO,15231,15231,0,34,10,44
2023-03-20 18:05:16,DAGOBAS,Yes,ps5,350628,1,WWWWWWWLLD,1118,750,132,236,2920,2.61,1521,1.36,1399,19,94,10,1,25,Southern Europe,Olympiastadion,26697,26697,0,52,14,66
2023-03-20 18:05:16,LionsUnion FC,Yes,ps5,1755448,1,WWWWWWWLDD,1640,1116,210,314,4708,2.87,2057,1.25,2651,13,166,4,1,25,,Lions Alley,41554,41554,0,75,11,86
2023-03-20 18:05:16,G R A Y,Yes,ps5,524763,1,WWWWWWWWLD,419,319,47,53,1213,2.89,428,1.02,785,9,40,0,1,25,,Stadion Olympik,11703,11703,0,22,9,31
2023-03-20 18:05:16,L O S T,Yes,ps5,1626393,1,WWWWWWLLLL,555,431,55,69,1657,2.99,534,0.96,1123,9,54,0,1,25,,L O S T,16234,16234,0,35,9,44
2023-03-20 18:05:16,xXCECIFOOTXx,Yes,ps5,3498998,1,WWWWWLLDDD,935,603,135,197,2088,2.23,1002,1.07,1086,13,87,4,1,25,Southern Europe,Old Trafford,21277,21277,0,31,11,42
2023-03-20 18:05:16,daddellito,Yes,ps5,1886773,1,WWWWWWWWLD,812,581,99,132,2279,2.81,1039,1.28,1240,9,81,0,1,25,East Coast US,Orange Vélodrome,21879,21879,0,43,9,52
2023-03-20 18:05:16,Vapor United FC,Yes,ps5,3206973,1,WWWWWWWLLD,972,664,138,170,2497,2.57,1118,1.15,1379,12,90,3,1,25,Southern Europe,Waldstadion,24834,24834,0,50,9,59
2023-03-20 18:05:16,YAMI FC,Yes,ps5,1027503,1,WWWWWWWLLD,1010,657,144,209,2886,2.86,1538,1.52,1348,15,89,6,1,25,Southern Europe,Estadio Santiago Bernabéu,23131,23131,0,40,9,49
2023-03-20 18:05:16,At Your Side HK,Yes,ps5,14208,1,WWWWWWWLDD,347,232,43,72,1021,2.94,521,1.5,500,11,26,2,1,25,Eastern Europe,Longville Stadium,7643,7643,0,12,9,21
2023-03-20 18:05:16,BanaNnnA FC,Yes,ps5,1342228,1,WWWWWWWWWL,580,438,55,87,1924,3.32,902,1.56,1022,9,57,0,1,25,East Coast US,Cívitas METROPOLITANO,16797,16797,0,36,9,45
2023-03-20 18:05:16,LITTLE CAT 34,Yes,ps5,1506598,1,WWWWWLDDDD,780,468,132,180,1663,2.13,858,1.1,805,17,62,8,1,25,Asia,Estadio de las Artes,15022,15022,0,17,14,31
2023-03-20 18:05:16,A Press L2 FC,Yes,ps5,30123,1,WWWWWWWWWD,976,774,111,91,3023,3.1,974,1.0,2049,9,99,0,1,25,Asia,Hong Kong Stadium,31372,31372,0,80,9,89
2023-03-20 18:05:16,Wisla Plock,Yes,ps5,242593,1,WWWWWWWWLD,230,180,23,27,645,2.8,168,0.73,477,9,19,0,1,25,Eastern Europe,El Libertador,6122,6122,0,10,9,19
2023-03-20 18:05:16,New BangZ,Yes,ps5,2661213,1,WWWWWWWWLD,1402,1036,167,199,4108,2.93,1648,1.18,2460,12,140,3,1,25,West Coast US,King Abdullah Sports City,40895,40895,0,95,11,106
2023-03-20 18:05:16,Legends SC,Yes,ps5,551193,1,WWWWWWLLLD,1203,729,171,303,2950,2.45,1689,1.4,1261,19,103,10,1,25,West Coast US,Estadio Galactico,24659,24659,0,34,13,47
2023-03-20 18:05:16,E N J O Y,Yes,ps5,14648,1,WWWWWWWLLL,271,216,22,33,809,2.99,313,1.15,496,9,22,0,1,25,,E N J O Y  FC,7906,7906,0,17,9,26
2023-03-20 18:05:16,Band of Bros,Yes,ps5,13963,1,WWWWWWLLLL,1087,601,160,326,2254,2.07,1417,1.3,837,26,77,17,1,25,Asia,HONGKOU DOME,17267,17267,0,13,15,28
2023-03-20 18:05:16,M O N S T E R S,Yes,ps5,15823,1,WWWWWWWWWD,876,544,130,202,2206,2.52,1144,1.31,1062,19,67,10,1,25,,Europa-Park Stadion,17880,17880,0,28,11,39
2023-03-20 18:05:16,10PM FC,Yes,ps5,216478,1,WWWWWWWWWL,417,231,85,101,777,1.86,452,1.08,325,14,26,5,1,25,,El Alcoraz,7148,7148,0,8,9,17
2023-03-20 18:05:16,Lizard Beauty,Yes,ps5,1753138,1,WWWWWWWWWD,863,633,97,133,2262,2.62,949,1.1,1313,10,85,1,1,25,Asia,Beauty Stadium,24430,24430,0,53,9,62
2023-03-20 18:05:16,UPTENSION FC,Yes,ps5,95773,1,WWWWWWLLLD,378,230,75,73,838,2.22,444,1.17,394,10,32,1,1,25,,Turf Moor,7690,7690,0,7,9,16
2023-03-20 18:05:16,Best 11,Yes,ps5,14328,1,WWWWWWLLLL,731,413,116,202,1496,2.05,926,1.27,570,18,55,9,1,25,Asia,El Alcoraz,11975,11975,0,7,11,18
2023-03-20 18:05:16,Un GuGu,Yes,ps5,16853,1,WWWWWWLLDD,632,334,111,187,1362,2.16,969,1.53,393,19,39,10,1,25,Asia,Stadion Hanguk,9234,9234,0,4,14,18
2023-03-20 18:05:16,12 Angry Men,Yes,ps5,1046498,1,WWWWWLLDDD,480,346,66,68,1353,2.82,543,1.13,810,9,44,0,1,25,East Coast US,Stadion Olympik,12961,12961,0,26,8,34
2023-03-20 18:05:16,X legends ksa X,Yes,ps5,307303,1,WWWWWWWWDD,627,449,72,106,1878,3.0,826,1.32,1052,11,56,2,1,25,,Eastpoint Arena,16727,16727,0,35,9,44
2023-03-20 18:05:16,E Old Driver,Yes,ps5,24033,1,WWWWWWWLLL,775,365,147,263,1282,1.65,1070,1.38,212,23,46,14,1,24,Asia,Sanderson Park,9380,9380,0,2,11,13
2023-03-20 18:05:16,The ThisAbili,Yes,ps5,344413,1,WWWWWWWLDD,392,268,60,64,989,2.52,495,1.26,494,9,35,0,1,25,Southern Europe,La Montagna di Mase,9409,9409,0,14,8,22
2023-03-20 18:05:16,COLARNIA FC,Yes,ps5,135198,1,WWWWWWWLDD,689,404,122,163,1768,2.57,1106,1.61,662,17,50,8,1,25,Southern Europe,San Siro,12773,12773,0,14,14,28
2023-03-20 18:05:16,Fc Blvckstars,Yes,ps5,658818,1,WWWWWWWLLD,902,639,108,155,2917,3.23,1379,1.53,1538,13,83,4,1,25,Southern Europe,Estádio do Dragão,23847,23847,0,50,12,62
2023-03-20 18:05:16,ChinaGrandTeam,Yes,ps5,31073,1,WWWWLLLDDD,1106,586,172,348,2488,2.25,1697,1.53,791,30,70,21,1,25,Asia,El Alcoraz,16233,16233,0,10,17,27
2023-03-20 18:05:16,CAMPIONE CALCIO,Yes,ps5,1527978,1,WWWWWWLLLL,548,310,105,133,1073,1.96,621,1.13,452,14,43,5,1,25,,Longville Stadium,9857,9857,0,9,8,17
2023-03-20 18:05:16,x Kraky Family,Yes,ps5,4003593,1,WWWWWWWLDD,325,268,29,28,1060,3.26,330,1.02,730,9,29,0,1,25,Southern Europe,Orange Vélodrome,10289,10289,0,24,9,33
2023-03-20 18:05:16,Kardesler FC,Yes,ps5,5006738,1,WWWWWWWWLD,348,270,39,39,1186,3.41,475,1.36,711,12,25,3,1,25,East Coast US,Habibi Arena,9505,9505,0,21,11,32
2023-03-20 18:05:16,ARABIAN LOCOS,Yes,ps5,5293873,1,WWWWWWWWLL,277,247,14,16,1052,3.8,352,1.27,700,9,25,0,1,25,West Coast US,Estadio San Mamés,9462,9462,0,23,9,32
2023-03-20 18:05:16,BlackCat United,Yes,ps5,740718,1,WWWWWWWLDD,560,300,95,165,1206,2.15,796,1.42,410,19,33,10,1,25,,BlackCats Stadium,8468,8468,0,6,12,18
2023-03-20 18:05:16,D A R K 1,Yes,ps5,3085008,1,WWWWWWWWLD,952,644,91,217,2836,2.98,1477,1.55,1359,14,87,5,1,25,,Emirates Stadium,22546,22546,0,38,11,49
2023-03-20 18:05:16,X Fc 95zoo X,Yes,ps5,3737423,1,WWWWWWWWLD,659,434,91,134,1939,2.94,1062,1.61,877,12,59,3,1,25,Southern Europe,Cívitas METROPOLITANO,14803,14803,0,21,9,30
