pull_time,club_name,active,console,club_id,division,ten_match_record,total_games,wins,losses,draws,goals_scored,goals_per_match,goals_conceded,goals_conceded_per_match,goal_difference,promotions,holds,relegations,best_season_div,best_season_points,region,stadium,total_rank_points,league_points,cup_points,div_1_titles,other_div_titles,total_trophies
2023-04-17 19:47:13,FCStrawhats,Yes,pc,1451838,1,WWWWWWWLLD,759,461,107,191,2212,2.91,1474,1.94,738,14,66,5,1,25,Eastern Europe,Stamford Bridge,15329,15329,0,18,11,29
2023-04-17 19:47:13,Elise CF,Yes,pc,9289078,1,WWWWWWWWWW,203,162,21,20,586,2.89,180,0.89,406,9,15,0,1,25,Southern Europe,Waldstadion,5590,5590,0,10,9,19
2023-04-17 19:47:13,SD Burritos,Yes,pc,407793,1,WWWWWWWLLD,823,407,180,236,1533,1.86,1074,1.3,459,19,61,10,1,25,West Coast US,Civita Park,12585,12585,0,10,8,18
2023-04-17 19:47:13,Salaya United,Yes,pc,2668718,1,WWWWWWWWLD,298,177,42,79,748,2.51,432,1.45,316,11,20,2,1,25,,Mercedes-Benz Stadium,5669,5669,0,7,9,16
2023-04-17 19:47:13,ABATERA UNITED,Yes,pc,8895623,1,WWWWWWWWWW,388,238,45,105,986,2.54,608,1.57,378,14,25,5,1,25,Southern Europe,ABATERA STADIUM,7048,7048,0,7,11,18
2023-04-17 19:47:13,F1 Bros,Yes,pc,56483,1,WWWWWWWLLD,386,245,63,78,1073,2.78,589,1.53,484,12,28,3,1,25,Eastern Europe,Tottenham Hotspur Stadium,8405,8405,0,13,9,22
2023-04-17 19:47:13,Force Mentale,Yes,pc,3356783,1,WWWWWLLLLL,796,452,108,236,1848,2.32,1245,1.56,603,26,45,17,1,25,,Waldstadion,13213,13213,0,16,18,34
2023-04-17 19:47:13,IDFRIENDS,Yes,pc,4177558,1,WWWWWWWWLL,576,365,81,130,1354,2.35,734,1.27,620,14,45,5,1,25,Southern Europe,El Alcoraz,12251,12251,0,18,10,28
2023-04-17 19:47:13,Level Pro,Yes,pc,481603,3,WWWWWLLLLL,442,227,73,142,900,2.04,647,1.46,253,13,30,6,1,25,Eastern Europe,Town Park,6202,6202,0,3,8,11
2023-04-17 19:47:13,Free Kickerzz,Yes,pc,7658003,1,WWWWWWWWWD,911,691,67,153,3593,3.94,1221,1.34,2372,12,88,3,1,25,South America,Emirates Stadium,25059,25059,0,54,12,66
2023-04-17 19:47:13,Croky Boys,Yes,pc,23518,1,WWWWWWWWWD,305,230,37,38,974,3.19,444,1.46,530,9,26,0,1,25,Western Europe,Paprika,8377,8377,0,16,9,25
2023-04-17 19:47:13,Genderuwo,Yes,pc,606293,1,WWWWWWLLLD,533,445,39,49,2185,4.1,636,1.19,1549,10,51,1,1,25,,Estádio do SL Benfica,17138,17138,0,42,10,52
2023-04-17 19:47:13,Kakegawa,Yes,pc,19053,1,WWWWWWLLLD,550,265,91,194,1157,2.1,930,1.69,227,19,30,10,1,25,,Oktigann Park,6711,6711,0,3,10,13
2023-04-17 19:47:13,Chrispp n Pop,Yes,pc,3602628,1,WWWWWWWWLD,489,322,68,99,1507,3.08,838,1.71,669,12,41,3,1,25,British Isles,Tottenham Hotspur Stadium,11212,11212,0,17,12,29
2023-04-17 19:47:13,Cadiz eSportsPC,Yes,pc,1327183,4,WWWLLLLLLD,482,229,76,177,751,1.56,639,1.33,112,18,23,12,1,23,Southern Europe,Nuevo Mirandilla,4869,4869,0,1,10,11
